order_line_id,order_id,product_id,quantity,unit_price,discount_pct,gross_sales,net_sales,cost_amount,profit
OL000017010,OR0007228,PR01653,3,5.33,0.15,15.99,13.59,7.44,6.15
OL000017011,OR0007229,PR01236,1,16.54,0.0,16.54,16.54,8.12,8.42
OL000017012,OR0007230,PR00748,1,463.92,0.0,463.92,463.92,179.51,284.41
OL000017013,OR0007230,PR00352,1,90.62,0.3,90.62,63.43,51.83,11.6
OL000017014,OR0007231,PR01699,2,18.41,0.05,36.82,34.98,15.88,19.1
OL000017015,OR0007232,PR00355,1,40.66,0.0,40.66,40.66,23.59,17.07
OL000017016,OR0007232,PR00154,1,521.79,0.0,521.79,521.79,214.54,307.25
OL000017017,OR0007233,PR00483,1,15.87,0.05,15.87,15.08,12.33,2.75
OL000017018,OR0007233,PR01007,1,38.58,0.0,38.58,38.58,17.37,21.21
OL000017019,OR0007233,PR00455,1,6.32,0.0,6.32,6.32,3.68,2.64
OL000017020,OR0007234,PR00567,5,10.92,0.25,54.6,40.95,26.7,14.25
OL000017021,OR0007234,PR00859,3,41.08,0.1,123.24,110.92,51.0,59.92
OL000017022,OR0007234,PR01455,1,34.86,0.1,34.86,31.37,16.99,14.38
OL000017023,OR0007234,PR00480,2,173.17,0.0,346.34,346.34,175.14,171.2
OL000017024,OR0007234,PR00861,1,673.73,0.25,673.73,505.3,299.83,205.47
OL000017025,OR0007235,PR01704,1,67.42,0.0,67.42,67.42,30.01,37.41
OL000017026,OR0007236,PR01075,1,8.02,0.3,8.02,5.61,3.46,2.15
OL000017027,OR0007236,PR00427,1,12.84,0.15,12.84,10.91,7.22,3.69
OL000017028,OR0007236,PR00515,1,8.04,0.05,8.04,7.64,4.24,3.4
OL000017029,OR0007237,PR00744,1,173.98,0.05,173.98,165.28,90.24,75.04
OL000017030,OR0007238,PR00285,2,36.43,0.05,72.86,69.22,35.8,33.42
OL000017031,OR0007238,PR00385,1,60.77,0.0,60.77,60.77,25.66,35.11
OL000017032,OR0007238,PR00427,3,12.84,0.0,38.52,38.52,21.66,16.86
OL000017033,OR0007238,PR00381,1,92.95,0.0,92.95,92.95,71.46,21.49
OL000017034,OR0007238,PR00416,1,37.17,0.2,37.17,29.74,23.49,6.25
OL000017035,OR0007239,PR01636,1,504.85,0.0,504.85,504.85,307.63,197.22
OL000017036,OR0007239,PR01056,2,31.11,0.05,62.22,59.11,34.02,25.09
OL000017037,OR0007239,PR01559,1,30.32,0.0,30.32,30.32,12.03,18.29
OL000017038,OR0007240,PR00826,1,23.85,0.15,23.85,20.27,8.77,11.5
OL000017039,OR0007241,PR00832,1,11.3,0.0,11.3,11.3,8.36,2.94
OL000017040,OR0007242,PR01216,1,84.83,0.1,84.83,76.35,39.2,37.15
OL000017041,OR0007243,PR00449,1,690.35,0.0,690.35,690.35,270.31,420.04
OL000017042,OR0007243,PR00422,1,39.86,0.1,39.86,35.87,18.59,17.28
OL000017043,OR0007243,PR00081,1,16.04,0.3,16.04,11.23,11.35,-0.12
OL000017044,OR0007244,PR00923,2,64.25,0.15,128.5,109.22,54.48,54.74
OL000017045,OR0007245,PR00664,1,7.32,0.05,7.32,6.95,3.35,3.6
OL000017046,OR0007245,PR01371,2,77.83,0.0,155.66,155.66,72.52,83.14
OL000017047,OR0007245,PR01507,1,413.8,0.0,413.8,413.8,157.65,256.15
OL000017048,OR0007246,PR00251,1,129.8,0.0,129.8,129.8,71.33,58.47
OL000017049,OR0007246,PR00025,1,250.31,0.0,250.31,250.31,128.11,122.2
OL000017050,OR0007247,PR00022,2,21.14,0.0,42.28,42.28,30.22,12.06
OL000017051,OR0007247,PR00889,2,122.67,0.25,245.34,184.0,179.16,4.84
OL000017052,OR0007247,PR01342,2,33.68,0.2,67.36,53.89,34.64,19.25
OL000017053,OR0007247,PR00638,3,31.1,0.0,93.3,93.3,38.7,54.6
OL000017054,OR0007248,PR01462,1,185.05,0.15,185.05,157.29,112.62,44.67
OL000017055,OR0007249,PR00748,2,463.92,0.0,927.84,927.84,359.02,568.82
OL000017056,OR0007249,PR01769,2,723.04,0.2,1446.08,1156.86,583.4,573.46
OL000017057,OR0007249,PR00746,1,15.04,0.0,15.04,15.04,6.24,8.8
OL000017058,OR0007250,PR00496,3,106.31,0.0,318.93,318.93,216.06,102.87
OL000017059,OR0007251,PR00716,1,9.05,0.15,9.05,7.69,4.57,3.12
OL000017060,OR0007252,PR00260,3,49.19,0.05,147.57,140.19,56.4,83.79
OL000017061,OR0007253,PR01013,1,19.55,0.05,19.55,18.57,7.05,11.52
OL000017062,OR0007253,PR01601,1,42.87,0.15,42.87,36.44,24.71,11.73
OL000017063,OR0007253,PR00116,1,423.0,0.0,423.0,423.0,323.66,99.34
OL000017064,OR0007253,PR00969,1,74.9,0.0,74.9,74.9,45.63,29.27
OL000017065,OR0007253,PR00737,1,8.24,0.0,8.24,8.24,5.01,3.23
OL000017066,OR0007253,PR00179,1,37.41,0.1,37.41,33.67,23.97,9.7
OL000017067,OR0007254,PR01377,1,117.02,0.0,117.02,117.02,50.78,66.24
OL000017068,OR0007254,PR00338,1,32.86,,32.86,31.22,23.81,7.41
OL000017069,OR0007255,PR00475,2,8.7,0.0,17.4,17.4,13.02,4.38
OL000017070,OR0007255,PR01465,5,359.55,0.0,1797.75,1797.75,701.0,1096.75
OL000017071,OR0007256,PR01384,8,261.87,0.0,2094.96,2094.96,1097.76,997.2
OL000017072,OR0007257,PR00617,1,244.52,0.05,244.52,232.29,113.16,119.13
OL000017073,OR0007257,PR00395,2,18.55,0.1,37.1,33.39,18.48,14.91
OL000017074,OR0007258,PR01177,1,332.92,0.0,332.92,332.92,159.41,173.51
OL000017075,OR0007258,PR01346,2,44.06,0.25,88.12,66.09,34.48,31.61
OL000017076,OR0007258,PR01293,1,15.87,0.0,15.87,15.87,10.73,5.14
OL000017077,OR0007258,PR01672,3,11.61,0.1,34.83,31.35,17.07,14.28
OL000017078,OR0007258,PR00284,2,172.14,0.0,344.28,344.28,249.1,95.18
OL000017079,OR0007259,PR00850,1,119.16,0.0,119.16,119.16,54.04,65.12
OL000017080,OR0007260,PR01444,2,17.77,0.0,35.54,35.54,13.06,22.48
OL000017081,OR0007260,PR01102,2,44.64,0.0,89.28,89.28,43.94,45.34
OL000017082,OR0007261,PR00712,1,267.54,0.0,267.54,267.54,109.76,157.78
OL000017083,OR0007262,PR01499,3,342.85,0.0,1028.55,1028.55,535.32,493.23
OL000017084,OR0007262,PR00366,1,184.65,0.0,184.65,184.65,107.81,76.84
OL000017085,OR0007263,PR01336,1,20.33,0.0,20.33,20.33,7.47,12.86
OL000017086,OR0007264,PR00355,1,40.66,0.0,40.66,40.66,23.59,17.07
OL000017087,OR0007265,PR01514,3,234.67,0.0,704.01,704.01,292.2,411.81
OL000017088,OR0007265,PR01310,2,20.77,0.05,41.54,39.46,20.36,19.1
OL000017089,OR0007265,PR01239,1,617.8,0.0,617.8,617.8,255.58,362.22
OL000017090,OR0007265,PR01798,2,9.69,0.0,19.38,19.38,12.52,6.86
OL000017091,OR0007266,PR01140,1,8.19,0.0,8.19,8.19,3.74,4.45
OL000017092,OR0007266,PR01608,1,19.49,0.15,19.49,16.57,7.2,9.37
OL000017093,OR0007266,PR00076,1,15.84,0.0,15.84,15.84,8.56,7.28
OL000017094,OR0007267,PR01605,2,96.95,0.15,193.9,164.82,138.7,26.12
OL000017095,OR0007268,PR00792,2,10.45,0.0,20.9,20.9,8.98,11.92
OL000017096,OR0007268,PR01324,1,27.05,0.0,27.05,27.05,11.41,15.64
OL000017097,OR0007268,PR01027,2,64.13,0.1,128.26,115.43,67.82,47.61
OL000017098,OR0007268,PR01486,2,45.69,0.15,91.38,77.67,34.88,42.79
OL000017099,OR0007268,PR01173,1,32.12,0.0,32.12,32.12,13.03,19.09
OL000017100,OR0007269,PR00700,1,251.34,0.15,251.34,213.64,140.61,73.03
OL000017101,OR0007269,PR00685,1,26.05,0.15,26.05,22.14,13.43,8.71
OL000017102,OR0007269,PR01351,2,7.82,0.05,15.64,14.86,9.68,5.18
OL000017103,OR0007269,PR00064,2,30.42,0.05,60.84,57.8,46.42,11.38
OL000017104,OR0007270,PR01787,2,6.78,0.2,13.56,10.85,5.72,5.13
OL000017105,OR0007270,PR00091,1,79.07,0.2,79.07,63.26,40.99,22.27
OL000017106,OR0007271,PR00393,1,14.65,0.0,14.65,14.65,8.17,6.48
OL000017107,OR0007272,PR00496,2,106.31,0.05,212.62,201.99,144.04,57.95
OL000017108,OR0007272,PR01311,1,56.66,0.2,56.66,45.33,34.62,10.71
OL000017109,OR0007272,PR00716,2,9.05,0.0,18.1,18.1,9.14,8.96
OL000017110,OR0007273,PR00387,1,173.99,0.0,173.99,173.99,97.31,76.68
OL000017111,OR0007274,PR00293,1,215.47,0.1,215.47,193.92,101.9,92.02
OL000017112,OR0007274,PR00377,1,83.7,0.0,83.7,83.7,30.28,53.42
OL000017113,OR0007275,PR01790,4,12.68,0.15,50.72,43.11,26.4,16.71
OL000017114,OR0007276,PR00102,2,28.75,0.1,57.5,51.75,23.4,28.35
OL000017115,OR0007277,PR00731,2,82.49,0.0,164.98,164.98,83.12,81.86
OL000017116,OR0007278,PR00872,1,297.38,0.0,297.38,297.38,125.21,172.17
OL000017117,OR0007278,PR01289,1,30.83,0.0,30.83,30.83,17.35,13.48
OL000017118,OR0007278,PR01188,2,12.37,0.25,24.74,18.56,11.58,6.98
OL000017119,OR0007278,PR00112,1,13.08,0.05,13.08,12.43,5.49,6.94
OL000017120,OR0007279,PR00370,1,143.23,0.0,143.23,143.23,90.55,52.68
OL000017121,OR0007279,PR00376,1,84.55,0.0,84.55,84.55,53.36,31.19
OL000017122,OR0007280,PR00200,3,21.61,0.0,64.83,64.83,25.11,39.72
OL000017123,OR0007281,PR01684,2,38.4,0.0,76.8,76.8,53.56,23.24
OL000017124,OR0007282,PR01177,1,332.92,0.0,332.92,332.92,159.41,173.51
OL000017125,OR0007282,PR01224,2,15.02,0.0,30.04,30.04,11.74,18.3
OL000017126,OR0007283,PR00903,4,86.05,0.1,344.2,309.78,145.76,164.02
OL000017127,OR0007284,PR01712,4,121.22,0.0,484.88,484.88,245.84,239.04
OL000017128,OR0007284,PR00155,2,83.69,0.0,167.38,167.38,65.84,101.54
OL000017129,OR0007285,PR01738,1,100.15,0.1,100.15,90.14,41.89,48.25
OL000017130,OR0007285,PR01565,2,209.41,0.0,418.82,418.82,173.9,244.92
OL000017131,OR0007285,PR01755,3,26.3,0.2,78.9,63.12,30.57,32.55
OL000017132,OR0007286,PR00127,2,171.33,0.05,342.66,325.53,179.52,146.01
OL000017133,OR0007287,PR00935,1,16.48,0.05,16.48,15.66,10.5,5.16
OL000017134,OR0007287,PR01109,2,60.39,0.0,120.78,120.78,51.8,68.98
OL000017135,OR0007287,PR00918,1,84.66,0.1,84.66,76.19,39.99,36.2
OL000017136,OR0007288,PR01544,1,25.21,0.05,25.21,23.95,10.12,13.83
OL000017137,OR0007288,PR00055,1,5.09,0.05,5.09,4.84,2.1,2.74
OL000017138,OR0007289,PR00238,2,7.61,0.0,15.22,15.22,6.42,8.8
OL000017139,OR0007289,PR00781,1,430.43,0.05,430.43,408.91,211.03,197.88
OL000017140,OR0007290,PR01334,3,6.52,0.05,19.56,18.58,8.4,10.18
OL000017141,OR0007290,PR01328,1,10.74,0.0,10.74,10.74,4.12,6.62
OL000017142,OR0007290,PR00806,4,17.99,0.05,71.96,68.36,53.44,14.92
OL000017143,OR0007291,PR01416,2,234.5,0.0,469.0,469.0,205.64,263.36
OL000017144,OR0007292,PR01090,1,45.7,0.25,45.7,34.28,17.27,17.01
OL000017145,OR0007293,PR00822,1,22.2,0.0,22.2,22.2,15.63,6.57
OL000017146,OR0007293,PR01705,1,65.65,0.0,65.65,65.65,41.74,23.91
OL000017147,OR0007294,PR00917,1,106.79,0.0,106.79,106.79,69.52,37.27
OL000017148,OR0007294,PR01531,2,410.65,0.05,821.3,780.23,312.62,467.61
OL000017149,OR0007294,PR01219,2,9.7,0.0,19.4,19.4,10.28,9.12
OL000017150,OR0007294,PR01332,1,46.5,0.0,46.5,46.5,20.02,26.48
OL000017151,OR0007294,PR01169,1,25.13,0.05,25.13,23.87,15.55,8.32
OL000017152,OR0007295,PR01263,1,87.28,0.0,87.28,87.28,32.83,54.45
OL000017153,OR0007296,PR01074,2,181.29,0.05,362.58,344.45,168.38,176.07
OL000017154,OR0007296,PR00211,2,87.57,0.2,175.14,140.11,126.22,13.89
OL000017155,OR0007296,PR00654,4,9.89,0.0,39.56,39.56,24.44,15.12
OL000017156,OR0007296,PR01204,1,191.41,0.15,191.41,162.7,109.28,53.42
OL000017157,OR0007297,PR00183,1,17.88,0.0,17.88,17.88,9.93,7.95
OL000017158,OR0007298,PR01590,2,23.58,0.0,47.16,47.16,28.7,18.46
OL000017159,OR0007299,PR00742,1,47.09,0.0,47.09,47.09,29.38,17.71
OL000017160,OR0007299,PR00256,1,8.14,0.0,8.14,8.14,6.27,1.87
OL000017161,OR0007299,PR00324,5,33.12,0.0,165.6,165.6,83.95,81.65
OL000017162,OR0007300,PR01540,1,10.1,0.0,10.1,10.1,6.01,4.09
OL000017163,OR0007300,PR00597,2,11.79,0.1,23.58,21.22,11.36,9.86
OL000017164,OR0007300,PR00325,5,10.77,0.05,53.85,51.16,32.3,18.86
OL000017165,OR0007300,PR01348,5,38.35,0.0,191.75,191.75,69.95,121.8
OL000017166,OR0007300,PR01485,1,147.21,0.2,147.21,117.77,93.99,23.78
OL000017167,OR0007301,PR00667,1,274.13,0.0,274.13,274.13,99.61,174.52
OL000017168,OR0007302,PR01392,1,29.37,0.0,29.37,29.37,12.08,17.29
OL000017169,OR0007303,PR01423,1,17.77,0.0,17.77,17.77,9.66,8.11
OL000017170,OR0007303,PR00369,3,6.79,0.0,20.37,20.37,12.72,7.65
OL000017171,OR0007303,PR01506,2,59.94,0.2,119.88,95.9,57.12,38.78
OL000017172,OR0007304,PR00241,2,7.93,0.1,15.86,14.27,10.1,4.17
OL000017173,OR0007305,PR00673,8,93.56,0.25,748.48,561.36,516.72,44.64
OL000017174,OR0007305,PR00065,1,332.56,0.2,332.56,266.05,156.27,109.78
OL000017175,OR0007305,PR01239,5,617.8,0.2,3089.0,2471.2,1277.9,1193.3
OL000017176,OR0007305,PR01006,1,27.33,0.0,27.33,27.33,18.5,8.83
OL000017177,OR0007306,PR00350,1,19.95,0.05,19.95,18.95,9.55,9.4
OL000017178,OR0007306,PR00654,2,9.89,0.0,19.78,19.78,12.22,7.56
OL000017179,OR0007306,PR00988,1,247.7,0.0,247.7,247.7,127.79,119.91
OL000017180,OR0007307,PR01044,2,13.86,0.0,27.72,27.72,12.52,15.2
OL000017181,OR0007307,PR01788,1,8.04,0.05,8.04,7.64,4.41,3.23
OL000017182,OR0007307,PR00631,1,191.97,0.05,191.97,182.37,125.32,57.05
OL000017183,OR0007307,PR01111,1,22.36,0.0,22.36,22.36,10.52,11.84
OL000017184,OR0007307,PR00421,1,24.03,0.0,24.03,24.03,8.71,15.32
OL000017185,OR0007308,PR01280,2,10.1,0.0,20.2,20.2,7.28,12.92
OL000017186,OR0007309,PR01398,3,93.97,0.0,281.91,281.91,152.28,129.63
OL000017187,OR0007310,PR00549,1,237.48,0.0,237.48,237.48,86.6,150.88
OL000017188,OR0007311,PR00998,1,204.8,0.0,204.8,204.8,132.3,72.5
OL000017189,OR0007311,PR01791,2,116.51,0.0,233.02,233.02,115.32,117.7
OL000017190,OR0007311,PR00888,2,56.86,0.0,113.72,113.72,70.54,43.18
OL000017191,OR0007312,PR01062,2,119.99,0.0,239.98,239.98,86.9,153.08
OL000017192,OR0007312,PR00627,1,9.51,0.0,9.51,9.51,6.73,2.78
OL000017193,OR0007312,PR00367,4,11.84,0.0,47.36,47.36,30.24,17.12
OL000017194,OR0007313,PR00259,1,13.63,0.15,13.63,11.59,6.93,4.66
OL000017195,OR0007313,PR01405,3,82.62,0.0,247.86,247.86,90.6,157.26
OL000017196,OR0007313,PR00775,1,274.48,0.15,274.48,233.31,164.47,68.84
OL000017197,OR0007314,PR00415,2,84.11,0.0,168.22,168.22,77.98,90.24
OL000017198,OR0007314,PR01190,1,119.23,0.1,119.23,107.31,44.46,62.85
OL000017199,OR0007314,PR01583,5,497.87,0.0,2489.35,2489.35,1495.95,993.4
OL000017200,OR0007314,PR01526,2,85.3,0.0,170.6,170.6,78.32,92.28
OL000017201,OR0007315,PR00812,1,19.96,0.0,19.96,19.96,10.75,9.21
OL000017202,OR0007315,PR01371,1,77.83,0.0,77.83,77.83,36.26,41.57
OL000017203,OR0007315,PR00267,1,16.87,0.15,16.87,14.34,10.2,4.14
OL000017204,OR0007315,PR00410,1,75.5,0.0,75.5,75.5,58.34,17.16
OL000017205,OR0007316,PR00523,3,135.97,0.2,407.91,326.33,151.83,174.5
OL000017206,OR0007316,PR01108,2,26.79,0.0,53.58,53.58,20.88,32.7
OL000017207,OR0007316,PR00314,4,21.73,0.1,86.92,78.23,36.96,41.27
OL000017208,OR0007317,PR01077,1,36.02,0.0,36.02,36.02,15.23,20.79
OL000017209,OR0007318,PR00053,2,24.6,0.0,49.2,49.2,19.68,29.52
OL000017210,OR0007319,PR01611,1,55.82,0.0,55.82,55.82,27.06,28.76
OL000017211,OR0007320,PR01760,1,6.01,0.05,6.01,5.71,2.25,3.46
OL000017212,OR0007320,PR00066,2,166.23,0.05,332.46,315.84,162.24,153.6
OL000017213,OR0007321,PR00741,1,27.89,0.0,27.89,27.89,16.29,11.6
OL000017214,OR0007321,PR01658,1,4.38,0.05,4.38,4.16,1.73,2.43
OL000017215,OR0007322,PR00777,1,69.06,0.2,69.06,55.25,45.37,9.88
OL000017216,OR0007323,PR01775,2,10.45,0.2,20.9,16.72,12.72,4.0
OL000017217,OR0007323,PR00346,1,230.13,0.0,230.13,230.13,101.75,128.38
OL000017218,OR0007323,PR00527,1,18.2,0.0,18.2,18.2,7.69,10.51
OL000017219,OR0007323,PR00808,1,174.21,0.0,174.21,174.21,63.96,110.25
OL000017220,OR0007324,PR00457,1,7.69,0.0,7.69,7.69,6.12,1.57
OL000017221,OR0007324,PR00324,3,33.12,0.0,99.36,99.36,50.37,48.99
OL000017222,OR0007325,PR00284,2,172.14,0.0,344.28,344.28,249.1,95.18
OL000017223,OR0007326,PR01455,3,34.86,0.05,104.58,99.35,50.97,48.38
OL000017224,OR0007326,PR01672,3,11.61,0.0,34.83,34.83,17.07,17.76
OL000017225,OR0007326,PR00276,4,88.2,0.0,352.8,352.8,227.8,125.0
OL000017226,OR0007326,PR01445,1,19.31,0.05,19.31,18.34,9.15,9.19
OL000017227,OR0007327,PR01233,1,12.93,0.0,12.93,12.93,7.2,5.73
OL000017228,OR0007328,PR01490,2,63.0,0.2,126.0,100.8,76.36,24.44
OL000017229,OR0007329,PR00079,2,22.51,0.05,45.02,42.77,32.36,10.41
OL000017230,OR0007329,PR01357,2,7.48,0.0,14.96,14.96,6.88,8.08
OL000017231,OR0007330,PR00385,1,60.77,0.1,60.77,54.69,25.66,29.03
OL000017232,OR0007330,PR00144,2,24.71,0.0,49.42,49.42,38.46,10.96
OL000017233,OR0007330,PR00569,4,370.15,0.0,1480.6,1480.6,656.84,823.76
OL000017234,OR0007331,PR01208,2,198.35,0.0,396.7,396.7,285.56,111.14
OL000017235,OR0007331,PR00348,1,11.4,0.05,11.4,10.83,4.78,6.05
OL000017236,OR0007332,PR00824,1,5.83,0.0,5.83,5.83,3.51,2.32
OL000017237,OR0007333,PR00533,1,37.89,0.15,37.89,32.21,16.18,16.03
OL000017238,OR0007334,PR01219,1,9.7,0.15,9.7,8.24,5.14,3.1
OL000017239,OR0007334,PR01731,1,30.54,0.0,30.54,30.54,15.6,14.94
OL000017240,OR0007335,PR01599,1,77.53,0.0,77.53,77.53,27.71,49.82
OL000017241,OR0007335,PR01452,2,265.51,0.1,531.02,477.92,244.84,233.08
OL000017242,OR0007335,PR01096,2,52.23,0.05,104.46,99.24,49.48,49.76
OL000017243,OR0007335,PR00268,1,42.53,0.0,42.53,42.53,15.72,26.81
OL000017244,OR0007336,PR01437,1,9.1,0.0,9.1,9.1,3.69,5.41
OL000017245,OR0007336,PR00198,2,53.22,0.0,106.44,106.44,41.08,65.36
OL000017246,OR0007336,PR01187,2,39.52,0.1,79.04,71.14,46.64,24.5
OL000017247,OR0007337,PR01474,3,7.56,0.0,22.68,22.68,13.68,9.0
OL000017248,OR0007337,PR00867,3,300.94,0.25,902.82,677.12,411.78,265.34
OL000017249,OR0007337,PR00379,1,249.89,0.0,249.89,249.89,140.47,109.42
OL000017250,OR0007338,PR00862,1,4.94,0.05,4.94,4.69,2.4,2.29
OL000017251,OR0007339,PR00455,3,6.32,0.0,18.96,18.96,11.04,7.92
OL000017252,OR0007339,PR00892,1,35.62,0.2,35.62,28.5,26.18,2.32
OL000017253,OR0007339,PR01086,2,48.25,0.0,96.5,96.5,64.84,31.66
OL000017254,OR0007339,PR01171,2,6.19,0.1,12.38,11.14,5.44,5.7
OL000017255,OR0007340,PR00309,1,30.57,0.2,30.57,24.46,16.48,7.98
OL000017256,OR0007341,PR00095,2,14.16,0.0,28.32,28.32,18.26,10.06
OL000017257,OR0007341,PR00379,1,249.89,0.0,249.89,249.89,140.47,109.42
OL000017258,OR0007341,PR00448,2,438.56,0.0,877.12,877.12,458.62,418.5
OL000017259,OR0007341,PR01651,2,762.45,0.2,1524.9,1219.92,590.58,629.34
OL000017260,OR0007341,PR00229,4,28.06,0.2,112.24,89.79,89.36,0.43
OL000017261,OR0007342,PR00899,1,456.11,0.0,456.11,456.11,198.4,257.71
OL000017262,OR0007342,PR00691,2,19.99,0.0,39.98,39.98,18.56,21.42
OL000017263,OR0007343,PR00398,3,7.18,0.0,21.54,21.54,16.05,5.49
OL000017264,OR0007344,PR01236,1,16.54,0.0,16.54,16.54,8.12,8.42
OL000017265,OR0007344,PR00147,1,94.9,0.0,94.9,94.9,35.05,59.85
OL000017266,OR0007344,PR01078,1,250.02,0.05,250.02,237.52,90.97,146.55
OL000017267,OR0007345,PR00918,3,84.66,0.1,253.98,228.58,119.97,108.61
OL000017268,OR0007346,PR01295,1,51.39,0.0,51.39,51.39,25.55,25.84
OL000017269,OR0007346,PR01568,2,10.73,0.05,21.46,20.39,11.42,8.97
OL000017270,OR0007346,PR00375,1,53.25,0.0,53.25,53.25,25.53,27.72
OL000017271,OR0007347,PR01123,1,7.82,0.1,7.82,7.04,3.68,3.36
OL000017272,OR0007347,PR01618,2,122.31,0.0,244.62,244.62,114.62,130.0
OL000017273,OR0007348,PR01728,1,3.34,0.05,3.34,3.17,2.46,0.71
OL000017274,OR0007348,PR00861,3,673.73,0.0,2021.19,2021.19,899.49,1121.7
OL000017275,OR0007349,PR01602,1,23.02,0.0,23.02,23.02,14.68,8.34
OL000017276,OR0007349,PR00644,1,47.11,0.15,47.11,40.04,20.83,19.21
OL000017277,OR0007349,PR00099,1,65.12,0.0,65.12,65.12,45.24,19.88
OL000017278,OR0007349,PR00025,1,250.31,0.1,250.31,225.28,128.11,97.17
OL000017279,OR0007350,PR00483,1,15.87,0.0,15.87,15.87,12.33,3.54
OL000017280,OR0007350,PR00252,1,41.52,0.0,41.52,41.52,29.06,12.46
OL000017281,OR0007351,PR00620,1,3.61,0.1,3.61,3.25,1.94,1.31
OL000017282,OR0007351,PR00446,3,36.65,0.0,109.95,109.95,66.96,42.99
OL000017283,OR0007351,PR01689,3,37.43,0.0,112.29,112.29,52.35,59.94
OL000017284,OR0007352,PR00489,1,34.62,0.0,34.62,34.62,18.67,15.95
OL000017285,OR0007352,PR00222,4,10.73,0.25,42.92,32.19,17.52,14.67
OL000017286,OR0007352,PR01556,1,234.4,0.1,234.4,210.96,91.16,119.8
OL000017287,OR0007352,PR00333,2,6.27,0.1,12.54,11.29,6.28,5.01
OL000017288,OR0007352,PR00343,5,7.2,0.2,36.0,28.8,14.55,14.25
OL000017289,OR0007353,PR00651,2,65.03,0.0,130.06,130.06,47.14,82.92
OL000017290,OR0007353,PR00734,1,14.15,0.0,14.15,14.15,5.81,8.34
OL000017291,OR0007354,PR01562,1,75.42,0.15,75.42,64.11,52.98,11.13
OL000017292,OR0007354,PR00521,2,18.82,0.0,37.64,37.64,15.26,22.38
OL000017293,OR0007355,PR01308,3,45.66,0.0,136.98,136.98,49.98,87.0
OL000017294,OR0007356,PR00316,2,12.29,0.0,24.58,24.58,11.08,13.5
OL000017295,OR0007357,PR01095,1,89.0,0.0,89.0,89.0,41.08,47.92
OL000017296,OR0007357,PR01050,2,29.57,0.0,59.14,59.14,23.86,35.28
OL000017297,OR0007357,PR00872,1,297.38,0.0,297.38,297.38,125.21,172.17
OL000017298,OR0007358,PR00351,3,17.17,0.2,51.51,41.21,27.99,13.22
OL000017299,OR0007359,PR01326,1,16.59,0.1,16.59,14.93,6.4,8.53
OL000017300,OR0007360,PR01326,1,16.59,0.0,16.59,16.59,6.4,10.19
OL000017301,OR0007360,PR00511,1,8.22,0.05,8.22,7.81,3.76,4.05
OL000017302,OR0007360,PR00777,2,69.06,0.0,138.12,138.12,90.74,47.38
OL000017303,OR0007360,PR00847,5,1036.5,0.1,5182.5,4664.25,2066.0,2598.25
OL000017304,OR0007361,PR01125,1,166.02,0.0,166.02,166.02,64.47,101.55
OL000017305,OR0007361,PR00925,1,10.11,0.15,10.11,8.59,5.71,2.88
OL000017306,OR0007361,PR00217,2,9.3,0.0,18.6,18.6,11.06,7.54
OL000017307,OR0007361,PR01435,2,18.93,0.0,37.86,37.86,14.18,23.68
OL000017308,OR0007362,PR00665,2,161.9,0.0,323.8,323.8,193.48,130.32
OL000017309,OR0007363,PR01058,1,36.96,0.2,36.96,29.57,13.96,15.61
OL000017310,OR0007364,PR00503,1,386.69,0.25,386.69,290.02,147.55,142.47
OL000017311,OR0007364,PR00700,2,251.34,0.0,502.68,502.68,281.22,221.46
OL000017312,OR0007364,PR01347,4,76.97,0.0,307.88,307.88,145.32,162.56
OL000017313,OR0007365,PR00429,1,266.01,0.25,266.01,199.51,98.73,100.78
OL000017314,OR0007366,PR01756,2,34.93,0.0,69.86,69.86,29.52,40.34
OL000017315,OR0007367,PR01194,2,39.78,0.1,79.56,71.6,32.7,38.9
OL000017316,OR0007367,PR01585,1,390.22,0.0,390.22,390.22,141.84,248.38
OL000017317,OR0007367,PR01483,1,114.49,0.05,114.49,108.77,57.71,51.06
OL000017318,OR0007367,PR00652,2,306.53,0.0,613.06,613.06,225.5,387.56
OL000017319,OR0007367,PR01715,1,5.18,0.0,5.18,5.18,2.28,2.9
OL000017320,OR0007367,PR01338,3,27.42,0.0,82.26,82.26,40.68,41.58
OL000017321,OR0007368,PR00522,1,17.05,0.0,17.05,17.05,6.31,10.74
OL000017322,OR0007368,PR00334,1,4.4,0.0,4.4,4.4,2.55,1.85
OL000017323,OR0007368,PR01263,2,87.28,0.0,174.56,174.56,65.66,108.9
OL000017324,OR0007369,PR00336,5,11.62,0.0,58.1,58.1,24.7,33.4
OL000017325,OR0007369,PR00113,1,13.38,0.0,13.38,13.38,5.58,7.8
OL000017326,OR0007369,PR00260,1,49.19,0.05,49.19,46.73,18.8,27.93
OL000017327,OR0007370,PR00419,3,21.26,0.05,63.78,60.59,22.92,37.67
OL000017328,OR0007370,PR00397,1,300.54,0.25,300.54,225.41,154.01,71.4
OL000017329,OR0007370,PR01476,1,201.18,0.0,201.18,201.18,153.47,47.71
OL000017330,OR0007371,PR01049,1,81.17,0.05,81.17,77.11,51.26,25.85
OL000017331,OR0007371,PR00237,2,115.79,0.0,231.58,231.58,151.8,79.78
OL000017332,OR0007371,PR00883,2,38.17,0.0,76.34,76.34,35.26,41.08
