product_id,product_name,category,subcategory,supplier,unit_cost,list_price,product_tier,product_status
PR01630,Binders Item 1630,Office Supplies,Binders,Supplier O,11.84,25.61,B,Active
PR01631,Shoes Item 1631,Apparel,Shoes,Supplier Q,70.22,110.42,A,Active
PR01632,Art Item 1632,Office Supplies,Art,Supplier D,17.73,46.22,C,Discontinued
PR01633,Accessories Item 1633,Technology,Accessories,Supplier P,127.79,349.52,B,Discontinued
PR01634,Beverages Item 1634,Grocery,Beverages,Supplier A,9.13,13.24,A,Active
PR01635,Smart Home Item 1635,Technology,Smart Home,Supplier C,66.95,86.74,A,Active
PR01636,Laptops Item 1636,Technology,Laptops,Supplier D,307.63,504.85,C,Active
PR01637,Men Item 1637,Apparel,Men,Supplier D,8.58,12.77,C,Active
PR01638,Printers Item 1638,Technology,Printers,Supplier P,62.71,135.81,C,Active
PR01639,Women Item 1639,Apparel,Women,Supplier O,62.3,171.47,A,Active
PR01640,Women Item 1640,Apparel,Women,Supplier Q,15.7,38.97,C,Active
PR01641,Beverages Item 1641,Grocery,Beverages,Supplier C,3.93,9.8,A,Active
PR01642,Binders Item 1642,Office Supplies,Binders,Supplier I,8.13,19.41,C,Active
PR01643,Printers Item 1643,Technology,Printers,Supplier G,109.78,159.56,B,Active
PR01644,Chairs Item 1644,Furniture,Chairs,Supplier N,53.6,148.22,C,Active
PR01645,Accessories Item 1645,Technology,Accessories,Supplier F,118.75,265.33,A,Active
PR01646,Snacks Item 1646,Grocery,Snacks,Supplier K,2.0,4.02,B,Active
PR01647,Cleaning Item 1647,Home,Cleaning,Supplier L,41.87,62.76,A,Active
PR01648,Labels Item 1648,Office Supplies,Labels,Supplier F,6.82,9.55,C,Active
PR01649,Chairs Item 1649,Furniture,Chairs,Supplier F,284.02,560.24,C,Active
PR01650,Decor Item 1650,Home,Decor,Supplier N,37.17,78.31,A,Active
PR01651,Laptops Item 1651,Technology,Laptops,Supplier D,295.29,762.45,B,Active
PR01652,Storage Item 1652,Furniture,Storage,Supplier P,28.4,70.21,A,Active
PR01653,Paper Item 1653,Office Supplies,Paper,Supplier H,2.48,5.33,C,Active
PR01654,Kids Item 1654,Apparel,Kids,Supplier L,32.73,82.58,A,Active
PR01655,Accessories Item 1655,Apparel,Accessories,Supplier N,26.16,71.95,B,Active
PR01656,Paper Item 1656,Office Supplies,Paper,Supplier O,8.86,20.72,A,Active
PR01657,Beverages Item 1657,Grocery,Beverages,Supplier J,5.57,13.85,A,Active
PR01658,Fresh Item 1658,Grocery,Fresh,Supplier M,1.73,4.38,C,Active
PR01659,Kitchen Item 1659,Home,Kitchen,Supplier Q,33.61,66.28,A,Active
PR01660,Tables Item 1660,Furniture,Tables,Supplier K,147.8,335.36,C,Active
PR01661,Tablets Item 1661,Technology,Tablets,Supplier C,346.1,870.27,A,Active
PR01662,Binders Item 1662,Office Supplies,Binders,Supplier R,20.16,36.74,C,Active
PR01663,Chairs Item 1663,Furniture,Chairs,Supplier F,59.0,97.66,A,Active
PR01664,Kids Item 1664,Apparel,Kids,Supplier G,22.03,38.93,A,Active
PR01665,Art Item 1665,Office Supplies,Art,Supplier L,8.29,21.64,A,Active
PR01666,Snacks Item 1666,Grocery,Snacks,Supplier H,3.08,5.42,C,Active
PR01667,Cleaning Item 1667,Home,Cleaning,Supplier B,11.93,26.36,C,Active
PR01668,Smart Home Item 1668,Technology,Smart Home,Supplier D,60.32,145.23,C,Active
PR01669,Decor Item 1669,Home,Decor,Supplier M,24.84,42.48,A,Active
PR01670,Accessories Item 1670,Technology,Accessories,Supplier C,235.14,329.93,C,Active
PR01671,Accessories Item 1671,Technology,Accessories,Supplier B,103.96,238.52,A,Active
PR01672,Beverages Item 1672,Grocery,Beverages,Supplier B,5.69,11.61,A,Active
PR01673,Chairs Item 1673,Furniture,Chairs,Supplier C,150.95,292.83,B,Active
PR01674,Snacks Item 1674,Grocery,Snacks,Supplier R,6.37,9.91,A,Active
PR01675,Printers Item 1675,Technology,Printers,Supplier A,204.3,398.41,A,Active
PR01676,Kitchen Item 1676,Home,Kitchen,Supplier E,28.21,37.49,B,Active
PR01677,Envelopes Item 1677,Office Supplies,Envelopes,Supplier I,4.04,9.29,A,Active
PR01678,Laptops Item 1678,Technology,Laptops,Supplier C,120.19,221.43,A,Active
PR01679,Envelopes Item 1679,Office Supplies,Envelopes,Supplier F,15.11,39.68,B,Active
PR01680,Lighting Item 1680,Home,Lighting,Supplier H,8.86,14.1,C,Active
PR01681,Envelopes Item 1681,Office Supplies,Envelopes,Supplier L,11.59,26.34,A,Active
PR01682,Cleaning Item 1682,Home,Cleaning,Supplier B,28.43,38.37,A,Active
PR01683,Binders Item 1683,Office Supplies,Binders,Supplier R,6.01,7.72,C,Active
PR01684,Women Item 1684,Apparel,Women,Supplier O,26.78,38.4,C,Active
PR01685,Bedding Item 1685,Home,Bedding,Supplier J,15.83,43.14,A,Discontinued
PR01686,Bedding Item 1686,Home,Bedding,Supplier B,16.29,43.79,B,Active
PR01687,Shoes Item 1687,Apparel,Shoes,Supplier L,23.71,46.08,B,Active
PR01688,Lighting Item 1688,Home,Lighting,Supplier I,18.37,24.43,C,Active
PR01689,Labels Item 1689,Office Supplies,Labels,Supplier E,17.45,37.43,C,Discontinued
PR01690,Paper Item 1690,Office Supplies,Paper,Supplier I,6.82,18.6,C,Active
PR01691,Writing Item 1691,Office Supplies,Writing,Supplier G,15.95,32.89,C,Active
PR01692,Cleaning Item 1692,Home,Cleaning,Supplier R,15.65,24.74,A,Discontinued
PR01693,Kitchen Item 1693,Home,Kitchen,Supplier C,10.21,23.58,C,Discontinued
PR01694,Beverages Item 1694,Grocery,Beverages,Supplier D,3.35,7.84,C,Active
PR01695,Lighting Item 1695,Home,Lighting,Supplier O,23.52,53.94,A,Active
PR01696,Tables Item 1696,Furniture,Tables,Supplier R,143.16,341.92,B,Active
PR01697,Decor Item 1697,Home,Decor,Supplier M,12.49,22.41,C,Discontinued
PR01698,Tablets Item 1698,Technology,Tablets,Supplier C,131.11,185.83,A,Active
PR01699,Beverages Item 1699,Grocery,Beverages,Supplier F,7.94,18.41,C,Active
PR01700,Smart Home Item 1700,Technology,Smart Home,Supplier F,113.42,191.23,C,Active
PR01701,Monitors Item 1701,Technology,Monitors,Supplier J,116.99,213.92,A,Active
PR01702,Labels Item 1702,Office Supplies,Labels,Supplier C,5.18,7.08,A,Active
PR01703,Snacks Item 1703,Grocery,Snacks,Supplier M,3.03,6.43,B,Active
PR01704,Decor Item 1704,Home,Decor,Supplier F,30.01,67.42,C,Active
PR01705,Shelving Item 1705,Furniture,Shelving,Supplier L,41.74,65.65,B,Active
PR01706,Shelving Item 1706,Furniture,Shelving,Supplier E,160.35,361.03,A,Active
PR01707,Beverages Item 1707,Grocery,Beverages,Supplier A,8.34,20.26,A,Active
PR01708,Women Item 1708,Apparel,Women,Supplier J,8.03,18.77,C,Active
PR01709,Envelopes Item 1709,Office Supplies,Envelopes,Supplier E,29.43,46.19,B,Active
PR01710,Decor Item 1710,Home,Decor,Supplier Q,49.65,96.28,B,Active
PR01711,Pantry Item 1711,Grocery,Pantry,Supplier G,2.06,3.39,C,Active
PR01712,Kitchen Item 1712,Home,Kitchen,Supplier C,61.46,121.22,A,Active
PR01713,Shoes Item 1713,Apparel,Shoes,Supplier N,19.97,52.91,B,Active
PR01714,Cleaning Item 1714,Home,Cleaning,Supplier E,10.85,15.7,B,Active
PR01715,Writing Item 1715,Office Supplies,Writing,Supplier M,2.28,5.18,B,Discontinued
PR01716,Cleaning Item 1716,Home,Cleaning,Supplier J,117.26,161.76,C,Active
PR01717,Fresh Item 1717,Grocery,Fresh,Supplier I,10.98,30.67,A,Active
PR01718,Cleaning Item 1718,Home,Cleaning,Supplier J,7.83,12.59,C,Active
PR01719,Labels Item 1719,Office Supplies,Labels,Supplier J,12.08,21.54,C,Active
PR01720,Desks Item 1720,Furniture,Desks,Supplier P,113.34,262.82,B,Active
PR01721,Accessories Item 1721,Apparel,Accessories,Supplier K,19.07,41.34,A,Active
PR01722,Men Item 1722,Apparel,Men,Supplier E,25.71,35.03,C,Active
PR01723,Printers Item 1723,Technology,Printers,Supplier O,103.7,219.65,B,Active
PR01724,Frozen Item 1724,Grocery,Frozen,Supplier E,5.13,12.66,C,Discontinued
PR01725,Snacks Item 1725,Grocery,Snacks,Supplier P,1.62,4.34,C,Active
PR01726,Snacks Item 1726,Grocery,Snacks,Supplier O,4.84,8.72,A,Active
PR01727,Beverages Item 1727,Grocery,Beverages,Supplier B,6.61,8.33,A,Active
PR01728,Snacks Item 1728,Grocery,Snacks,Supplier K,2.46,3.34,A,Active
PR01729,Frozen Item 1729,Grocery,Frozen,Supplier G,3.43,5.5,A,Active
PR01730,Cleaning Item 1730,Home,Cleaning,Supplier R,19.17,33.18,A,Active
PR01731,Paper Item 1731,Office Supplies,Paper,Supplier C,15.6,30.54,A,Active
PR01732,Labels Item 1732,Office Supplies,Labels,Supplier N,10.41,14.56,C,Active
PR01733,Printers Item 1733,Technology,Printers,Supplier C,110.08,172.71,B,Discontinued
PR01734,Smart Home Item 1734,Technology,Smart Home,Supplier F,120.82,291.78,B,Active
PR01735,Frozen Item 1735,Grocery,Frozen,Supplier O,3.03,5.69,B,Active
PR01736,Laptops Item 1736,Technology,Laptops,Supplier Q,54.51,122.27,A,Active
PR01737,Fresh Item 1737,Grocery,Fresh,Supplier C,3.78,9.92,A,Active
PR01738,Kitchen Item 1738,Home,Kitchen,Supplier D,41.89,100.15,B,Active
PR01739,Lighting Item 1739,Home,Lighting,Supplier E,25.33,47.92,B,Active
PR01740,Desks Item 1740,Furniture,Desks,Supplier N,119.1,177.94,B,Active
PR01741,Envelopes Item 1741,Office Supplies,Envelopes,Supplier O,10.46,26.86,C,Active
PR01742,Printers Item 1742,Technology,Printers,Supplier J,117.32,321.78,B,Active
PR01743,Frozen Item 1743,Grocery,Frozen,Supplier I,3.29,5.6,A,Active
PR01744,Beverages Item 1744,Grocery,Beverages,Supplier M,2.55,3.29,A,Discontinued
PR01745,Shelving Item 1745,Furniture,Shelving,Supplier C,134.82,341.0,A,Active
PR01746,Women Item 1746,Apparel,Women,Supplier E,14.85,24.09,C,Active
PR01747,Beverages Item 1747,Grocery,Beverages,Supplier R,2.75,6.55,B,Active
PR01748,Labels Item 1748,Office Supplies,Labels,Supplier G,13.84,36.47,A,Active
PR01749,Fresh Item 1749,Grocery,Fresh,Supplier D,3.99,6.72,B,Active
PR01750,Desks Item 1750,Furniture,Desks,Supplier R,68.3,129.49,A,Active
PR01751,Accessories Item 1751,Apparel,Accessories,Supplier C,22.42,43.53,A,Active
PR01752,Monitors Item 1752,Technology,Monitors,Supplier M,174.23,266.03,B,Active
PR01753,Monitors Item 1753,Technology,Monitors,Supplier O,114.14,185.81,C,Active
PR01754,Writing Item 1754,Office Supplies,Writing,Supplier J,2.72,6.15,C,Active
PR01755,Art Item 1755,Office Supplies,Art,Supplier M,10.19,26.3,B,Active
PR01756,Kitchen Item 1756,Home,Kitchen,Supplier K,14.76,34.93,B,Active
PR01757,Desks Item 1757,Furniture,Desks,Supplier D,74.44,151.41,B,Active
PR01758,Frozen Item 1758,Grocery,Frozen,Supplier J,6.82,16.92,C,Active
PR01759,Envelopes Item 1759,Office Supplies,Envelopes,Supplier G,10.05,23.94,A,Active
PR01760,Pantry Item 1760,Grocery,Pantry,Supplier O,2.25,6.01,B,Active
PR01761,Cleaning Item 1761,Home,Cleaning,Supplier C,24.68,49.97,B,Active
PR01762,Accessories Item 1762,Technology,Accessories,Supplier I,66.33,171.82,B,Active
PR01763,Cleaning Item 1763,Home,Cleaning,Supplier K,20.52,29.75,B,Active
PR01764,Tables Item 1764,Furniture,Tables,Supplier F,61.05,157.82,C,Active
PR01765,Storage Item 1765,Furniture,Storage,Supplier I,58.01,80.49,A,Active
PR01766,Paper Item 1766,Office Supplies,Paper,Supplier E,18.68,27.46,B,Active
PR01767,Men Item 1767,Apparel,Men,Supplier R,12.77,17.39,C,Active
PR01768,Fresh Item 1768,Grocery,Fresh,Supplier R,2.97,3.79,C,Active
PR01769,Desks Item 1769,Furniture,Desks,Supplier J,291.7,723.04,C,Active
PR01770,Printers Item 1770,Technology,Printers,Supplier K,187.85,329.96,C,Active
PR01771,Fresh Item 1771,Grocery,Fresh,Supplier E,2.37,3.13,A,Active
PR01772,Kids Item 1772,Apparel,Kids,Supplier C,17.89,40.31,C,Active
PR01773,Art Item 1773,Office Supplies,Art,Supplier B,16.08,21.36,C,Active
PR01774,Smart Home Item 1774,Technology,Smart Home,Supplier O,127.21,221.64,C,Active
PR01775,Pantry Item 1775,Grocery,Pantry,Supplier M,6.36,10.45,B,Active
PR01776,Pantry Item 1776,Grocery,Pantry,Supplier M,3.5,7.43,A,Active
PR01777,Frozen Item 1777,Grocery,Frozen,Supplier D,2.56,3.63,C,Active
PR01778,Pantry Item 1778,Grocery,Pantry,Supplier B,2.18,2.93,C,Active
PR01779,Laptops Item 1779,Technology,Laptops,Supplier M,160.57,430.8,B,Active
PR01780,Art Item 1780,Office Supplies,Art,Supplier J,5.18,7.13,A,Active
PR01781,Tablets Item 1781,Technology,Tablets,Supplier I,83.61,127.47,A,Active
PR01782,Art Item 1782,Office Supplies,Art,Supplier E,10.71,17.84,A,Active
PR01783,Frozen Item 1783,Grocery,Frozen,Supplier M,2.94,5.24,B,Active
PR01784,Monitors Item 1784,Technology,Monitors,Supplier Q,225.15,371.2,B,Active
PR01785,Frozen Item 1785,Grocery,Frozen,Supplier Q,3.26,8.5,A,Active
PR01786,Kids Item 1786,Apparel,Kids,Supplier Q,39.42,67.45,C,Active
PR01787,Frozen Item 1787,Grocery,Frozen,Supplier C,2.86,6.78,C,Active
PR01788,Paper Item 1788,Office Supplies,Paper,Supplier I,4.41,8.04,C,Active
PR01789,Chairs Item 1789,Furniture,Chairs,Supplier H,140.65,260.53,A,Active
PR01790,Paper Item 1790,Office Supplies,Paper,Supplier M,6.6,12.68,B,Active
PR01791,Cleaning Item 1791,Home,Cleaning,Supplier J,57.66,116.51,A,Active
PR01792,Fresh Item 1792,Grocery,Fresh,Supplier P,2.21,4.44,A,Active
PR01793,Kitchen Item 1793,Home,Kitchen,Supplier N,34.3,80.8,A,Active
PR01794,Storage Item 1794,Furniture,Storage,Supplier E,114.79,206.69,C,Active
PR01795,Writing Item 1795,Office Supplies,Writing,Supplier D,11.67,18.31,B,Active
PR01796,Snacks Item 1796,Grocery,Snacks,Supplier B,4.8,12.87,C,Active
PR01797,Laptops Item 1797,Technology,Laptops,Supplier H,136.87,174.3,B,Active
PR01798,Beverages Item 1798,Grocery,Beverages,Supplier F,6.26,9.69,B,Active
PR01799,Tables Item 1799,Furniture,Tables,Supplier G,45.66,85.9,A,Active
PR01800,Shelving Item 1800,Furniture,Shelving,Supplier B,149.86,197.57,B,Active
